nic_id,username,mobile_number,bank_account,amount_transferred,transaction_datetime,location,ip_address,is_fraud
19672192307,user6048,0774733196,602977231002,162708.28,2026-06-04T13:24:50.878599,"Colombo, Sri Lanka",73.188.64.96,0
19551629663,user5720,0720814760,117706164063,345907.34,2025-07-02T14:07:39.878599,"Colombo, Sri Lanka",157.238.48.200,0
19863086537,user8746,0789967421,164520447140,1832055.75,2025-12-25T03:17:38.878599,Unknown,196.185.179.7,1
19602173398,user4258,0787418545,864095064315,48314.42,2026-03-08T02:13:38.878599,"Colombo, Sri Lanka",165.49.161.185,0
19552364585,user5156,0799589744,462644465917,295550.74,2026-04-15T12:04:50.878599,"Colombo, Sri Lanka",194.33.151.198,0
19703232952,user2173,0781886151,606004444845,1854353.37,2026-01-06T12:58:00.878599,Unknown,203.7.84.86,1
19570186492,user9691,0715531171,957502698906,238748.86,2025-08-19T21:15:23.878599,"Colombo, Sri Lanka",149.228.103.31,0
19751467552,user5150,0737694047,545724528737,264397.49,2026-05-26T23:59:37.878599,"Colombo, Sri Lanka",241.66.4.131,0
19800533110,user2703,0732105705,482360581424,33084.91,2025-11-24T23:25:35.878599,"Colombo, Sri Lanka",25.38.157.154,0
19613609298,user4084,0747529424,196419940598,22004.79,2025-11-16T06:42:08.878599,"Colombo, Sri Lanka",206.250.9.148,0
19611007426,user8159,0726606117,416005886090,140672.51,2025-08-11T19:06:23.878599,"Colombo, Sri Lanka",171.165.147.248,0
19961241369,user3544,0752012957,867187590262,108959.86,2025-11-23T22:21:18.878599,"Colombo, Sri Lanka",210.167.251.91,0
20030178779,user9317,0772155689,877823944037,296739.31,2025-07-24T10:57:10.878599,"Colombo, Sri Lanka",36.139.160.213,0
20042125248,user5856,0751191797,800215430324,297894.48,2026-03-08T03:10:05.878599,"Colombo, Sri Lanka",208.57.240.116,0
19932157167,user8507,0725338267,474438707897,261525.02,2025-08-11T00:03:38.878599,"Colombo, Sri Lanka",216.130.43.7,0
19912752355,user8896,0768347167,626589073203,289093.96,2026-02-28T21:41:30.878599,"Colombo, Sri Lanka",202.51.202.7,0
19950057342,user5908,0790788339,265593255574,348806.53,2026-03-31T16:49:06.878599,"Colombo, Sri Lanka",94.222.178.97,0
19800427513,user5766,0768655267,922901728647,363993.93,2026-05-01T01:16:34.878599,"Colombo, Sri Lanka",154.107.160.240,0
19580217422,user5512,0799075490,913959027467,110288.75,2026-01-23T18:54:18.878599,"Colombo, Sri Lanka",14.186.203.46,0
19752991617,user4752,0733628192,683841478879,50500.44,2025-09-25T18:30:11.878599,"Colombo, Sri Lanka",100.12.175.92,0
19583479462,user1343,0720335763,704568059863,196668.17,2025-12-24T07:35:18.878599,"Colombo, Sri Lanka",112.48.8.206,0
19763628530,user6830,0738099536,180050928868,211631.54,2026-01-15T06:44:38.878599,"Colombo, Sri Lanka",204.82.20.183,0
19693095631,user6456,0784379182,437709619638,3395561.79,2026-02-16T12:56:01.878599,Unknown,216.16.89.244,1
19541043091,user3242,0768966637,368050555058,4658120.52,2025-08-08T14:22:51.878599,Unknown,68.117.141.167,1
19691907405,user2826,0721071208,169830551612,296883.32,2025-08-30T23:00:42.879600,"Colombo, Sri Lanka",231.44.16.232,0
19890762563,user7827,0745717133,831717877342,180003.65,2026-03-16T08:29:27.879600,"Colombo, Sri Lanka",208.12.162.165,0
19971947935,user6085,0716484165,571343762051,336370.57,2025-11-03T13:33:41.879600,"Colombo, Sri Lanka",202.12.77.213,0
19643466043,user1633,0756974040,890935825769,112003.49,2026-04-30T05:15:41.879600,"Colombo, Sri Lanka",215.16.80.88,0
19933204476,user2543,0789547828,458211002863,300423.1,2026-04-12T09:59:40.879600,"Colombo, Sri Lanka",168.157.151.52,0
19861683212,user9322,0753973012,984527747749,53816.38,2026-01-24T05:33:27.879600,"Colombo, Sri Lanka",9.238.251.193,0
19772045868,user3648,0760961493,257834664463,384842.07,2025-10-21T20:16:25.879600,"Colombo, Sri Lanka",176.188.191.174,0
19560842645,user1984,0710152456,886894947732,475464.96,2026-03-22T16:11:33.879600,"Colombo, Sri Lanka",166.19.183.223,0
19790061057,user9641,0777509598,366228847023,153371.21,2025-07-31T00:36:14.879600,"Colombo, Sri Lanka",85.198.139.245,0
20042558111,user8585,0715293643,769469364809,397825.81,2025-08-20T09:57:31.879600,"Colombo, Sri Lanka",24.45.51.84,0
19543394113,user3013,0757693388,713243007555,108863.98,2026-06-12T18:57:08.879600,"Colombo, Sri Lanka",107.120.219.200,0
20050406734,user2262,0725274122,470930822743,395336.87,2026-06-12T03:23:13.879600,"Colombo, Sri Lanka",88.15.183.245,0
20010371814,user1368,0757893222,825707528206,378456.71,2026-05-13T13:18:52.879600,"Colombo, Sri Lanka",3.112.124.65,0
19841528953,user2195,0719107550,553072976116,159434.92,2026-04-29T07:44:47.879600,"Colombo, Sri Lanka",37.236.77.6,0
19660409316,user5706,0714362266,400914285672,123804.58,2025-12-21T16:22:54.879600,"Colombo, Sri Lanka",13.14.88.245,0
19953062895,user3841,0711469705,352033366759,261799.12,2026-01-04T19:28:06.879600,"Colombo, Sri Lanka",116.185.47.109,0
19502429610,user8683,0778125281,264150507398,86647.7,2025-09-18T02:13:04.879600,"Colombo, Sri Lanka",230.225.187.211,0
19830495970,user8173,0758265888,846911174864,42403.3,2026-03-22T21:31:55.879600,"Colombo, Sri Lanka",224.234.113.58,0
19742812187,user6063,0713167588,842062228255,59276.55,2025-10-09T21:29:44.879600,"Colombo, Sri Lanka",204.254.48.167,0
19903127137,user8165,0770411725,567437077581,389107.85,2025-11-21T04:11:27.879600,"Colombo, Sri Lanka",219.253.100.150,0
20041998985,user1683,0729601484,764305746866,484098.18,2025-08-03T23:31:11.880177,"Colombo, Sri Lanka",229.20.254.15,0
19982223499,user3524,0794199841,845563853440,490409.58,2026-05-18T22:47:46.880177,"Colombo, Sri Lanka",193.187.213.50,0
19662227143,user3691,0755749255,932486498381,277793.66,2025-12-23T16:28:13.880177,"Colombo, Sri Lanka",2.71.18.67,0
19992936601,user4107,0782823405,651492200064,449280.18,2025-12-27T09:13:42.880177,"Colombo, Sri Lanka",187.11.119.132,0
20020343278,user9521,0715927862,292338726986,282615.38,2026-05-13T00:12:46.880177,"Colombo, Sri Lanka",61.30.245.49,0
20020166648,user7183,0773536745,880397988177,476330.24,2026-03-19T13:44:25.880177,"Colombo, Sri Lanka",188.114.195.188,0
20023625356,user6980,0777918916,223689407371,51557.91,2025-10-13T17:07:19.880177,"Colombo, Sri Lanka",178.36.194.137,0
19600279468,user9725,0787359714,170703992186,336709.98,2025-10-11T12:46:41.880177,"Colombo, Sri Lanka",2.159.6.100,0
19922753996,user1614,0783341361,192038686820,87206.08,2025-06-28T10:55:58.880177,"Colombo, Sri Lanka",189.235.101.185,0
19903308516,user7866,0776569701,819178772652,461132.68,2025-12-15T02:03:45.880177,"Colombo, Sri Lanka",151.98.153.239,0
19693151745,user2360,0773682603,146935714430,440357.01,2026-03-07T02:34:10.880177,"Colombo, Sri Lanka",225.238.137.53,0
19733592764,user1451,0710123866,941753148338,218176.37,2025-11-21T12:34:20.880177,"Colombo, Sri Lanka",13.66.1.14,0
19511902966,user2845,0711449476,486256010828,155841.26,2026-04-12T04:50:37.880177,"Colombo, Sri Lanka",96.184.30.176,0
20011082067,user1731,0770889508,207862200410,199434.12,2026-03-31T05:35:51.880177,"Colombo, Sri Lanka",108.101.83.138,0
19931013437,user1332,0747914834,430088885060,336270.56,2025-11-30T07:27:13.880177,"Colombo, Sri Lanka",87.254.9.121,0
19680303151,user8492,0767004402,583061324185,122835.2,2026-03-09T10:11:33.880177,"Colombo, Sri Lanka",148.150.195.27,0
19700723564,user3638,0734875070,927614491790,229738.84,2025-12-10T11:46:10.880177,"Colombo, Sri Lanka",35.133.166.78,0
19860892848,user9303,0791063981,617961188313,272908.17,2025-08-27T03:35:36.880177,"Colombo, Sri Lanka",67.160.231.201,0
20020766786,user9965,0721028065,970791561345,174622.72,2025-11-28T18:38:45.880177,"Colombo, Sri Lanka",207.119.152.99,0
19642453673,user2198,0712212680,115783596814,360589.32,2026-05-20T19:38:26.880177,"Colombo, Sri Lanka",130.170.129.246,0
19653473474,user2891,0759920473,977236413791,314684.17,2025-09-25T21:18:25.880177,"Colombo, Sri Lanka",185.211.115.16,0
19560392385,user2486,0731691090,493760796278,186949.65,2025-06-27T02:37:54.880177,"Colombo, Sri Lanka",31.98.112.182,0
19882433601,user9216,0758988252,600747634057,411839.95,2026-04-17T03:55:06.880177,"Colombo, Sri Lanka",155.131.242.106,0
19540489987,user6794,0797904417,733300078904,433281.13,2025-12-17T12:29:53.880177,"Colombo, Sri Lanka",81.59.189.83,0
19931922897,user5024,0723402578,459612372393,99566.95,2025-10-25T06:49:34.880177,"Colombo, Sri Lanka",233.179.209.164,0
19760181916,user4422,0740790799,825957433359,277404.42,2025-10-22T23:10:03.880177,"Colombo, Sri Lanka",61.61.222.212,0
19560262733,user1141,0741039939,723559421451,248011.89,2025-07-13T07:28:31.880177,"Colombo, Sri Lanka",251.157.227.126,0
19691047962,user6259,0724567433,654893834835,134576.82,2025-08-26T17:51:09.880177,"Colombo, Sri Lanka",224.67.187.80,0
19872738454,user5203,0770132257,843734772550,488624.22,2025-10-30T15:03:33.880177,"Colombo, Sri Lanka",68.58.142.178,0
19732551687,user4689,0733759169,902348135459,218613.09,2025-07-16T02:57:02.880177,"Colombo, Sri Lanka",97.48.198.22,0
19831786685,user2327,0766798350,858744550250,290372.85,2025-11-28T00:04:11.880177,"Colombo, Sri Lanka",25.214.213.74,0
19982776263,user1187,0747683704,385087430914,413169.13,2026-03-20T13:52:04.880177,"Colombo, Sri Lanka",36.82.212.118,0
19852605035,user9705,0792622462,897225854012,101287.67,2025-11-12T03:44:01.880177,"Colombo, Sri Lanka",42.208.206.87,0
19740668576,user5940,0713311887,550060307526,122745.7,2026-03-24T03:26:32.880177,"Colombo, Sri Lanka",165.91.157.224,0
19800737472,user3397,0794445199,519619361220,461214.56,2026-04-27T16:13:29.880738,"Colombo, Sri Lanka",114.193.19.166,0
19702724311,user5407,0768726024,884851863627,46929.71,2026-04-22T05:27:20.880738,"Colombo, Sri Lanka",73.110.14.158,0
19913394283,user6430,0759367982,756372005539,212982.98,2025-07-03T14:17:39.880738,"Colombo, Sri Lanka",55.184.45.27,0
19891941847,user3310,0744858050,109743092014,419191.93,2026-02-11T02:47:34.880738,"Colombo, Sri Lanka",151.14.215.217,0
19821537931,user7312,0744234025,672273234398,400053.2,2026-04-08T17:31:03.880738,"Colombo, Sri Lanka",102.177.84.114,0
19853319096,user2825,0766925343,257470179264,466726.19,2026-04-03T21:12:56.880738,"Colombo, Sri Lanka",19.11.123.95,0
19533251445,user1960,0755159491,976095730310,495042.61,2025-07-28T03:13:48.880738,"Colombo, Sri Lanka",228.152.71.239,0
19650925592,user4526,0713494690,204497492293,62769.36,2025-07-06T03:17:58.880738,"Colombo, Sri Lanka",34.229.241.168,0
19662243939,user6287,0749524671,523096113849,466111.05,2025-10-13T18:08:11.880738,"Colombo, Sri Lanka",78.223.253.237,0
19590691202,user7743,0787556676,634733429220,202267.69,2025-12-04T20:07:36.880738,"Colombo, Sri Lanka",193.35.64.30,0
19970704432,user4517,0772092577,163696966850,382766.89,2026-06-04T03:09:20.880738,"Colombo, Sri Lanka",44.150.119.46,0
19642379156,user2290,0785404673,545835169263,428263.88,2025-08-22T08:23:54.880738,"Colombo, Sri Lanka",138.150.187.33,0
19752908753,user4752,0718675954,233171114836,471248.92,2026-05-16T22:30:08.880738,"Colombo, Sri Lanka",253.87.17.249,0
19690702303,user5631,0784068659,368961073095,272425.43,2025-09-19T04:30:49.880738,"Colombo, Sri Lanka",185.250.81.182,0
20053647750,user2349,0758165566,522891720090,164177.09,2026-03-09T17:16:36.880738,"Colombo, Sri Lanka",16.253.65.161,0
19530291507,user5138,0740114831,984412200718,403284.1,2025-07-14T23:00:08.880738,"Colombo, Sri Lanka",228.197.34.48,0
19852871779,user2843,0748164564,492578987391,295352.04,2026-04-06T17:57:17.880738,"Colombo, Sri Lanka",160.189.30.35,0
19661497550,user6204,0793709712,259076530024,168630.38,2026-03-28T14:46:02.880738,"Colombo, Sri Lanka",61.219.79.8,0
19630185363,user3592,0787551376,132347372156,290080.75,2025-10-22T08:57:28.880738,"Colombo, Sri Lanka",26.135.141.21,0
19521642865,user2799,0780993606,293559552227,3851283.1,2026-03-12T21:44:07.880738,Unknown,192.206.114.31,1
19662064917,user6619,0755922780,777772642954,407382.59,2025-12-17T06:16:39.880738,"Colombo, Sri Lanka",196.164.235.97,0
19631292003,user2482,0758548928,282023000968,497536.1,2026-01-05T15:11:49.880738,"Colombo, Sri Lanka",174.96.131.149,0
19660819591,user2613,0757539276,212957103179,173590.87,2025-09-27T13:55:13.880738,"Colombo, Sri Lanka",120.151.79.166,0
19941122627,user7650,0757185132,867181585950,259865.76,2025-09-14T20:39:12.880738,"Colombo, Sri Lanka",98.206.197.10,0
19871928958,user5753,0755398416,227578256971,170849.29,2026-03-27T19:19:54.880738,"Colombo, Sri Lanka",4.171.224.22,0
19662502423,user6307,0765387821,885037830564,256860.89,2026-06-10T03:08:18.880738,"Colombo, Sri Lanka",166.144.118.246,0
19661888459,user2146,0748374799,358279286330,77001.76,2025-12-24T14:44:48.880738,"Colombo, Sri Lanka",51.202.39.8,0
19613558835,user4330,0795546511,468688788418,409437.79,2026-04-25T23:25:12.880738,"Colombo, Sri Lanka",126.163.38.243,0
19771931302,user6794,0730832867,797160317378,3316585.4,2026-02-18T13:15:44.880738,Unknown,115.131.232.236,1
19740637064,user8364,0726859524,477947498906,187816.71,2025-12-04T22:14:26.880738,"Colombo, Sri Lanka",229.231.249.131,0
19801005999,user1467,0748421990,354257579848,487650.99,2025-11-27T13:04:27.880738,"Colombo, Sri Lanka",142.225.35.89,0
19900547657,user4726,0773802647,492791424386,243650.57,2026-03-10T03:22:19.880738,"Colombo, Sri Lanka",212.57.20.61,0
19872408563,user2596,0752889011,214238256676,1221074.62,2025-08-17T17:54:06.880738,Unknown,211.130.62.190,1
19862093057,user4430,0735799291,340769140913,323114.44,2026-04-01T17:10:42.880738,"Colombo, Sri Lanka",130.114.149.136,0
19941422632,user3556,0736720267,275396881029,83535.55,2026-05-07T02:41:55.880738,"Colombo, Sri Lanka",97.237.244.37,0
19890126814,user9490,0758641067,457092819207,230318.28,2026-05-24T05:29:49.880738,"Colombo, Sri Lanka",235.103.145.72,0
19632087609,user4264,0726693803,349163715212,370414.15,2026-06-23T01:46:14.880738,"Colombo, Sri Lanka",63.188.179.74,0
19871014317,user2650,0734023114,104048482693,458960.18,2025-12-21T09:56:03.880738,"Colombo, Sri Lanka",224.255.183.240,0
20021947006,user5449,0782582646,270175895874,321930.28,2026-03-24T20:11:49.880738,"Colombo, Sri Lanka",210.46.143.242,0
19561773389,user2287,0710969762,914860501475,497678.0,2025-12-03T00:36:16.880738,"Colombo, Sri Lanka",45.126.210.97,0
20031092638,user4574,0767507330,269750927668,215251.13,2025-08-28T11:26:20.880738,"Colombo, Sri Lanka",126.147.140.239,0
19683202154,user3998,0744726150,114538479811,26699.61,2025-12-25T04:22:19.880738,"Colombo, Sri Lanka",26.147.162.242,0
19852485659,user1296,0739630625,801068648584,77642.37,2025-08-10T21:02:58.880738,"Colombo, Sri Lanka",140.124.92.72,0
19811512398,user2923,0780239608,137535256382,143704.99,2025-08-31T01:44:59.880738,"Colombo, Sri Lanka",226.248.124.220,0
19561679770,user3977,0761062587,835874407289,195531.39,2025-10-31T01:47:02.880738,"Colombo, Sri Lanka",82.85.208.123,0
19821249162,user7002,0785016732,399207476285,237375.96,2025-11-11T12:29:18.880738,"Colombo, Sri Lanka",59.150.95.161,0
19992181720,user5894,0711144819,664957314291,285545.11,2025-11-23T15:52:46.880738,"Colombo, Sri Lanka",210.251.134.253,0
19650938266,user4913,0784640528,212032878200,154697.3,2026-06-19T12:24:46.880738,"Colombo, Sri Lanka",247.156.238.113,0
19731221566,user6280,0799682507,921082810928,175649.83,2025-12-29T16:12:37.880738,"Colombo, Sri Lanka",157.126.83.253,0
19733536629,user4267,0767659053,348984086328,140457.35,2025-09-20T04:25:38.880738,"Colombo, Sri Lanka",21.75.207.109,0
19932031222,user5663,0754354529,586030866586,405165.73,2026-06-20T05:49:22.880738,"Colombo, Sri Lanka",178.7.101.118,0
19600554849,user7516,0787623678,786981584615,398957.86,2025-08-13T02:25:20.880738,"Colombo, Sri Lanka",229.71.113.19,0
19871837540,user1775,0780397288,707433776084,105868.36,2025-11-28T00:44:39.880738,"Colombo, Sri Lanka",42.56.193.130,0
19590803847,user9358,0738949008,252769970589,69019.11,2026-02-24T01:36:52.880738,"Colombo, Sri Lanka",30.154.89.6,0
19632597328,user6565,0760860368,204179070538,480582.24,2025-10-01T20:59:45.880738,"Colombo, Sri Lanka",186.152.182.235,0
19910599926,user2917,0726026094,742107707758,245309.36,2025-08-26T19:16:49.880738,"Colombo, Sri Lanka",210.107.140.226,0
20032303875,user3374,0734408073,312406690258,171363.07,2025-12-03T02:44:00.880738,"Colombo, Sri Lanka",143.165.8.231,0
19820648719,user4796,0736581854,571017438440,57936.89,2025-07-15T22:17:35.880738,"Colombo, Sri Lanka",166.161.51.57,0
19612349174,user2727,0716497333,956496553668,280245.97,2025-08-31T15:53:31.880738,"Colombo, Sri Lanka",226.48.243.139,0
19703393679,user4981,0772577739,974263040618,281350.12,2025-10-26T23:57:05.880738,"Colombo, Sri Lanka",228.15.112.91,0
19992521818,user7948,0773669307,165204866227,418658.57,2026-04-20T07:17:09.880738,"Colombo, Sri Lanka",144.89.248.121,0
19973599832,user8220,0768235479,496660306764,409417.48,2025-07-11T02:41:10.880738,"Colombo, Sri Lanka",19.162.131.85,0
19561814970,user4316,0783626155,201321905011,128612.05,2026-05-16T22:29:29.880738,"Colombo, Sri Lanka",199.214.80.71,0
19710022045,user3074,0759499238,569002875969,177689.58,2026-02-15T14:08:13.881787,"Colombo, Sri Lanka",88.206.145.40,0
19810667579,user4115,0729375444,253614072295,357136.73,2026-01-22T23:07:21.881787,"Colombo, Sri Lanka",119.201.134.204,0
19953317057,user9727,0771807812,782937931992,356212.42,2025-07-11T17:47:40.881787,"Colombo, Sri Lanka",227.245.201.133,0
19592047103,user3427,0743325491,120924766971,334265.06,2026-03-09T20:05:02.881787,"Colombo, Sri Lanka",100.192.239.34,0
19502794474,user4282,0767363460,707328815648,479724.95,2026-03-14T00:53:25.881787,"Colombo, Sri Lanka",34.95.245.191,0
19560814416,user1475,0718399072,701441628990,174428.65,2026-02-23T11:39:13.881787,"Colombo, Sri Lanka",78.203.243.0,0
20052749217,user3145,0792241216,219480031034,28304.64,2025-12-07T15:39:56.881787,"Colombo, Sri Lanka",157.142.151.246,0
19622234109,user5192,0789904329,759621208757,407235.91,2025-08-10T16:19:27.881787,"Colombo, Sri Lanka",60.145.79.16,0
19501192305,user4233,0764687988,717442065606,314363.51,2025-09-16T02:01:10.881787,"Colombo, Sri Lanka",214.4.181.168,0
20030523711,user6241,0730556403,843046791840,254055.92,2026-05-27T08:39:12.881787,"Colombo, Sri Lanka",128.170.190.55,0
19532251927,user5877,0755756399,480206937554,219505.23,2025-06-28T04:50:39.881787,"Colombo, Sri Lanka",132.104.15.28,0
19761068679,user2109,0726501869,295283142970,391677.67,2025-10-01T11:34:11.881787,"Colombo, Sri Lanka",154.57.208.234,0
19870767549,user1756,0783367618,350651447393,261504.49,2025-08-03T09:23:22.881787,"Colombo, Sri Lanka",115.120.138.64,0
20011106777,user5190,0734628330,762806459836,153522.34,2026-05-09T18:39:01.881787,"Colombo, Sri Lanka",60.51.2.51,0
19943143880,user5493,0735835557,210881689255,95418.56,2025-12-01T18:20:42.881787,"Colombo, Sri Lanka",121.29.52.245,0
19763485551,user7334,0729625418,918981010689,247491.7,2026-03-30T15:59:17.881787,"Colombo, Sri Lanka",183.61.91.176,0
19971396111,user1935,0795609507,849239805663,88534.99,2026-01-22T13:56:54.881787,"Colombo, Sri Lanka",147.120.123.195,0
19592257240,user4650,0739236326,247486205151,252671.7,2026-01-21T14:37:53.881787,"Colombo, Sri Lanka",242.176.216.180,0
19881582110,user7564,0767371854,551815343948,4177375.89,2026-02-11T05:53:45.881787,Unknown,121.33.229.4,1
19790252740,user6918,0791993996,287776302278,323075.18,2025-12-10T15:35:21.881787,"Colombo, Sri Lanka",41.233.1.2,0
19542688448,user2783,0781691659,649704054905,322384.36,2025-11-04T10:57:52.881787,"Colombo, Sri Lanka",251.178.148.158,0
19752244043,user6013,0749188701,341860344599,320719.4,2026-01-20T06:42:41.881787,"Colombo, Sri Lanka",91.168.42.175,0
19520393122,user4536,0720475998,797448503201,192666.17,2025-08-25T21:19:21.881787,"Colombo, Sri Lanka",237.127.85.98,0
19761078599,user7400,0777005378,925433227440,444033.22,2026-06-03T22:47:15.881787,"Colombo, Sri Lanka",116.208.107.247,0
19722161874,user9501,0748051810,856302540245,254813.89,2026-02-09T00:06:49.881787,"Colombo, Sri Lanka",228.192.248.70,0
19810131768,user2065,0784831563,901861407290,345918.58,2025-12-16T11:15:32.881787,"Colombo, Sri Lanka",102.84.190.50,0
19991179508,user7859,0768866833,551932171049,240835.29,2025-07-06T16:52:09.881787,"Colombo, Sri Lanka",176.158.103.72,0
19802237995,user6928,0791984580,462232569195,257247.36,2025-11-22T10:46:18.881787,"Colombo, Sri Lanka",39.97.251.25,0
19912828998,user3358,0795083819,492586885973,1008717.8,2026-06-22T07:34:50.881787,Unknown,229.24.163.205,1
19670399189,user4539,0780491994,372727964225,481867.81,2026-05-12T03:33:52.881787,"Colombo, Sri Lanka",171.189.86.138,0
19692873673,user7850,0759595550,940500437859,221686.89,2026-03-07T11:37:11.881787,"Colombo, Sri Lanka",129.244.224.33,0
19870362495,user6660,0786744916,578957021516,89282.29,2025-09-29T23:05:10.881787,"Colombo, Sri Lanka",190.50.77.70,0
19720785832,user6666,0760925472,156592894705,421665.64,2026-03-25T12:34:40.881787,"Colombo, Sri Lanka",47.8.237.33,0
19690457371,user9957,0727169825,897985927367,252636.88,2026-03-15T17:40:16.882349,"Colombo, Sri Lanka",115.137.201.151,0
19733301454,user7930,0724837173,554265193276,138196.34,2025-07-22T12:22:32.882349,"Colombo, Sri Lanka",71.106.159.2,0
19910362711,user2298,0724285647,956141118684,442785.78,2026-02-09T09:43:32.882349,"Colombo, Sri Lanka",125.41.193.62,0
19563546278,user7470,0778809905,732599131631,198028.49,2025-08-24T13:12:14.882349,"Colombo, Sri Lanka",97.75.163.147,0
19981613388,user5626,0726913540,497793568624,116611.18,2026-06-07T00:21:34.882349,"Colombo, Sri Lanka",102.78.60.55,0
19551155802,user4054,0782505437,331600457447,323547.78,2025-11-17T19:15:07.882349,"Colombo, Sri Lanka",252.121.51.104,0
19582763755,user8773,0750433207,644900884978,3895740.69,2025-07-30T18:14:41.882349,Unknown,231.56.117.26,1
19511675920,user8203,0745521582,858414191234,107387.8,2026-06-18T10:30:45.882349,"Colombo, Sri Lanka",144.25.217.227,0
19921317346,user1942,0774389768,385921514822,247082.92,2026-04-28T04:40:29.882349,"Colombo, Sri Lanka",184.221.30.232,0
20042647518,user2013,0757964448,927796219949,213502.64,2025-07-02T18:16:43.882349,"Colombo, Sri Lanka",4.99.75.254,0
19833438453,user2677,0783730445,650308808917,171085.15,2025-08-23T14:58:13.882349,"Colombo, Sri Lanka",70.26.46.105,0
19803609928,user6780,0799967891,711345417158,169923.33,2025-10-28T23:29:39.882349,"Colombo, Sri Lanka",224.187.167.230,0
20023225917,user6699,0778307204,943643377102,154939.53,2026-01-24T16:08:27.882349,"Colombo, Sri Lanka",8.19.165.43,0
19891498549,user4794,0715225715,222511449600,3855.76,2026-01-01T01:49:49.882349,"Colombo, Sri Lanka",71.107.233.81,0
19710868095,user8057,0738790978,405039846065,441457.14,2026-06-14T05:20:11.882349,"Colombo, Sri Lanka",75.211.248.245,0
20011293518,user1245,0798031601,579376434717,230274.17,2026-02-04T21:07:20.882349,"Colombo, Sri Lanka",32.191.166.102,0
19871102997,user3813,0715512122,375126548880,307710.33,2026-05-26T19:07:14.882349,"Colombo, Sri Lanka",100.34.140.193,0
19903377125,user4667,0780322251,361921222120,238698.06,2026-04-20T09:23:32.882349,"Colombo, Sri Lanka",25.41.0.116,0
20020877904,user5488,0724253718,523269565081,180433.15,2025-12-07T03:41:30.882349,"Colombo, Sri Lanka",182.161.138.24,0
19830442816,user7560,0721008338,818305137005,425506.9,2026-05-06T06:49:28.882349,"Colombo, Sri Lanka",51.46.37.110,0
19652312243,user2465,0710392639,191376757569,430274.68,2025-12-28T18:24:41.882349,"Colombo, Sri Lanka",44.254.39.170,0
20052815201,user3707,0780892448,804800429745,279356.2,2025-12-14T21:49:57.882349,"Colombo, Sri Lanka",91.32.39.100,0
19751593123,user9873,0755626554,472216507505,450729.49,2026-01-27T10:13:57.882349,"Colombo, Sri Lanka",152.88.55.206,0
19513352925,user2657,0784689548,787962336980,304354.02,2025-12-31T07:13:07.882349,"Colombo, Sri Lanka",68.194.88.212,0
19691255834,user2689,0730014394,908359336671,41802.26,2025-07-21T11:09:54.882349,"Colombo, Sri Lanka",98.102.150.137,0
19930761109,user1089,0746922633,860228731869,339491.59,2025-08-05T19:28:30.882349,"Colombo, Sri Lanka",55.230.9.16,0
19512612455,user8055,0755110173,521855498601,135057.48,2026-06-07T11:27:38.882349,"Colombo, Sri Lanka",26.27.235.222,0
19723076411,user5740,0776614935,324984115636,499345.56,2026-04-26T03:27:36.882349,"Colombo, Sri Lanka",102.206.162.16,0
19790335860,user7140,0737832055,404766370863,480540.05,2025-07-15T10:43:46.882349,"Colombo, Sri Lanka",97.248.107.104,0
19561407694,user7482,0793581353,370205885381,113800.83,2025-10-04T21:50:49.882349,"Colombo, Sri Lanka",44.89.123.71,0
19983382039,user7900,0740405737,620689644347,845006.77,2026-02-21T09:58:53.882349,Unknown,253.30.44.241,1
19620044710,user5249,0763659603,114516083646,330003.32,2025-12-01T04:33:10.882349,"Colombo, Sri Lanka",105.81.85.121,0
20011033989,user2669,0714047118,376527962437,59271.79,2026-06-01T05:16:49.882349,"Colombo, Sri Lanka",42.159.81.246,0
20021349805,user2918,0786487584,146456263397,219397.5,2025-10-17T23:22:59.882349,"Colombo, Sri Lanka",11.105.239.159,0
19890087031,user4959,0747965851,412119131173,257321.02,2026-05-04T22:48:53.882349,"Colombo, Sri Lanka",238.244.168.130,0
19662788259,user7606,0786767216,772677681712,491245.22,2025-11-15T00:30:12.882349,"Colombo, Sri Lanka",4.158.0.174,0
19851742646,user9713,0746476986,705304265026,392241.32,2025-09-24T16:28:56.882349,"Colombo, Sri Lanka",87.52.212.57,0
19782273429,user9887,0714444979,566205340067,126729.43,2026-03-23T02:08:25.882349,"Colombo, Sri Lanka",101.30.17.84,0
19980703642,user6000,0799137690,174808108771,104301.44,2026-03-19T18:27:37.882349,"Colombo, Sri Lanka",182.84.90.124,0
19613445112,user2739,0760309568,456167742793,209506.51,2025-09-17T07:50:14.882349,"Colombo, Sri Lanka",109.240.32.89,0
19822926119,user7294,0742665384,462276899161,68591.55,2025-11-25T15:20:30.882349,"Colombo, Sri Lanka",145.81.60.57,0
19882948474,user1217,0725051889,735162132090,246754.2,2025-11-23T10:40:46.882349,"Colombo, Sri Lanka",175.194.85.60,0
19571733902,user1114,0744520110,420713093599,245260.77,2025-10-28T05:22:23.882349,"Colombo, Sri Lanka",187.135.168.120,0
20003098218,user7295,0782017726,508223791236,356642.45,2025-12-17T00:36:41.882349,"Colombo, Sri Lanka",13.104.239.168,0
19910991778,user6982,0785626126,816957023400,17886.65,2025-12-24T06:37:43.882349,"Colombo, Sri Lanka",182.90.245.122,0
